Loading data
Starting GA
0, 1249.4629, 81.0000 -53.0000 -53.0000 -19.0000 -4.0000 -77.0000 37.0000 -62.0000 -40.0000 -18.0000 97.0000 94.0000 -95.0000 -45.0000 67.0000 -97.0000 53.0000 -52.0000 -47.0000 87.0000 -82.0000 61.0000 -96.0000 -38.0000 -15.0000 -16.0000 51.0000 -78.0000 -35.0000 25.0000 -7.0000 97.0000 72.0000 41.0000 -23.0000 -83.0000 14.0000 65.0000 -45.0000 74.0000 97.0000 -49.0000 17.0000 52.0000 -44.0000 -17.0000 56.0000 -91.0000 -19.0000 59.0000 46.0000 -1.0000 20.0000 50.0000 62.0000 55.0000 -67.0000 -38.0000 77.0000 -52.0000 87.0000 -30.0000 -56.0000 58.0000 61.0000 -28.0000 76.0000 -26.0000 87.0000 81.0000 98.0000 83.0000 83.0000 15.0000 34.0000 89.0000 48.0000 -61.0000 48.0000 -71.0000 99.0000 -7.0000 -22.0000 -32.0000 93.0000 90.0000 -78.0000 76.0000 -99.0000 50.0000 , 75.0000
elapsed time, 1.0000s

1, 1249.4629, 81.0000 -53.0000 -53.0000 -19.0000 -4.0000 -77.0000 37.0000 -62.0000 -40.0000 -18.0000 97.0000 94.0000 -95.0000 -45.0000 67.0000 -97.0000 53.0000 -52.0000 -47.0000 87.0000 -82.0000 61.0000 -96.0000 -38.0000 -15.0000 -16.0000 51.0000 -78.0000 -35.0000 25.0000 -7.0000 97.0000 72.0000 41.0000 -23.0000 -83.0000 14.0000 65.0000 -45.0000 74.0000 97.0000 -49.0000 17.0000 52.0000 -44.0000 -17.0000 56.0000 -91.0000 -19.0000 59.0000 46.0000 -1.0000 20.0000 50.0000 62.0000 55.0000 -67.0000 -38.0000 77.0000 -52.0000 87.0000 -30.0000 -56.0000 58.0000 61.0000 -28.0000 76.0000 -26.0000 87.0000 81.0000 98.0000 83.0000 83.0000 15.0000 34.0000 89.0000 48.0000 -61.0000 48.0000 -71.0000 99.0000 -7.0000 -22.0000 -32.0000 93.0000 90.0000 -78.0000 76.0000 -99.0000 50.0000 , 75.0000
elapsed time, 7.0000s

2, 1171.1674, 4.0272 -74.1792 8.4481 34.4630 16.5088 24.4930 16.8016 51.7200 -26.0908 38.2032 49.5146 68.0931 74.7880 49.2220 60.7540 37.6610 47.8860 -40.1920 -41.9136 43.3000 -23.3750 5.1816 -21.7092 -27.1096 -26.4168 -14.3872 55.2210 19.4720 -30.5820 18.8236 5.6211 -58.4189 53.6674 -12.5190 27.9810 -5.4540 14.6160 23.9366 -27.8496 18.9162 51.7960 73.9088 0.0620 64.2048 -33.2324 19.1762 55.2010 -14.7840 55.4500 12.5383 -59.9308 11.2000 6.1544 61.0400 80.0980 19.0245 2.9134 23.6930 67.2821 17.8376 66.6978 8.5796 -12.0926 21.7760 -18.7880 -16.8016 38.8800 -9.1655 58.4028 57.5538 -3.6968 39.4908 93.2860 28.6720 32.6182 15.8480 77.2500 -12.6200 2.5492 -30.7420 43.5340 48.6372 -18.9420 7.3950 69.9690 9.8840 -20.2768 46.6850 63.6862 44.0392 , 75.9360
elapsed time, 12.0000s

3, 1074.8630, 74.0724 -72.0613 3.5323 12.5432 2.9730 7.2392 21.8512 -22.1980 -30.2636 -2.2631 95.1006 87.0051 20.4558 49.2220 66.4379 29.5813 52.4886 -48.8118 -44.5585 85.2520 -60.8950 58.7673 -48.4539 -37.3466 -16.5984 -15.5000 53.3638 -23.4157 -30.8471 20.6148 -2.9612 17.7364 60.8171 2.4663 6.0592 -9.3313 14.3388 51.8597 -39.8549 34.3397 93.3837 51.7852 0.2314 61.2756 -40.8774 -14.1059 55.4407 -61.2758 42.0490 51.1015 1.5091 7.0520 10.4465 50.6624 75.0306 25.1403 -8.2727 -20.7260 68.5454 -33.8422 77.4580 -4.5375 -45.4622 55.1021 30.6806 -24.7525 57.0688 -19.2662 84.4263 74.4351 85.7964 75.6034 88.9659 16.5039 32.7287 25.3578 67.3050 -31.0044 14.8209 -32.3523 84.0242 28.0514 -20.1040 5.8192 89.0847 63.5617 -62.9920 61.6356 -84.3582 46.3639 , 75.6926
elapsed time, 17.0000s

4, 1074.8630, 74.0724 -72.0613 3.5323 12.5432 2.9730 7.2392 21.8512 -22.1980 -30.2636 -2.2631 95.1006 87.0051 20.4558 49.2220 66.4379 29.5813 52.4886 -48.8118 -44.5585 85.2520 -60.8950 58.7673 -48.4539 -37.3466 -16.5984 -15.5000 53.3638 -23.4157 -30.8471 20.6148 -2.9612 17.7364 60.8171 2.4663 6.0592 -9.3313 14.3388 51.8597 -39.8549 34.3397 93.3837 51.7852 0.2314 61.2756 -40.8774 -14.1059 55.4407 -61.2758 42.0490 51.1015 1.5091 7.0520 10.4465 50.6624 75.0306 25.1403 -8.2727 -20.7260 68.5454 -33.8422 77.4580 -4.5375 -45.4622 55.1021 30.6806 -24.7525 57.0688 -19.2662 84.4263 74.4351 85.7964 75.6034 88.9659 16.5039 32.7287 25.3578 67.3050 -31.0044 14.8209 -32.3523 84.0242 28.0514 -20.1040 5.8192 89.0847 63.5617 -62.9920 61.6356 -84.3582 46.3639 , 75.6926
elapsed time, 22.0000s

5, 1074.8630, 74.0724 -72.0613 3.5323 12.5432 2.9730 7.2392 21.8512 -22.1980 -30.2636 -2.2631 95.1006 87.0051 20.4558 49.2220 66.4379 29.5813 52.4886 -48.8118 -44.5585 85.2520 -60.8950 58.7673 -48.4539 -37.3466 -16.5984 -15.5000 53.3638 -23.4157 -30.8471 20.6148 -2.9612 17.7364 60.8171 2.4663 6.0592 -9.3313 14.3388 51.8597 -39.8549 34.3397 93.3837 51.7852 0.2314 61.2756 -40.8774 -14.1059 55.4407 -61.2758 42.0490 51.1015 1.5091 7.0520 10.4465 50.6624 75.0306 25.1403 -8.2727 -20.7260 68.5454 -33.8422 77.4580 -4.5375 -45.4622 55.1021 30.6806 -24.7525 57.0688 -19.2662 84.4263 74.4351 85.7964 75.6034 88.9659 16.5039 32.7287 25.3578 67.3050 -31.0044 14.8209 -32.3523 84.0242 28.0514 -20.1040 5.8192 89.0847 63.5617 -62.9920 61.6356 -84.3582 46.3639 , 75.6926
elapsed time, 28.0000s

6, 982.3464, 56.5443 -57.8155 -19.7228 15.8752 -1.7818 4.3292 16.6240 -19.4883 -26.5821 4.8897 87.5741 86.7047 0.2904 43.8838 63.4283 15.8607 50.3956 -42.5269 -42.1786 75.7738 -62.8942 -78.0000 57.0000 0.0000 62.0000 96.0000 61.0000 29.0000 -81.0000 96.0000 36.0000 58.0000 99.0000 -42.0000 -58.0000 -13.0000 96.0000 50.0000 22.0000 83.0000 -44.0000 53.9830 1.0463 54.3830 -32.9111 -11.9028 55.6233 -68.1914 38.6846 38.8623 13.7013 6.3094 12.5955 52.1304 59.0825 18.5868 -42.2442 -16.0556 69.1222 -9.9499 76.9228 -2.8615 -41.5226 48.4264 34.8243 -20.5292 47.1397 -11.8949 71.4613 74.1989 63.8528 54.0306 86.4654 24.0615 35.2181 31.4306 59.1437 -28.9602 26.5596 -36.1387 64.3739 32.6401 -24.9877 -0.5931 86.9925 44.2792 -60.9563 64.5895 -43.0125 43.9237 , 74.2829
elapsed time, 33.0000s

7, 982.3464, 56.5443 -57.8155 -19.7228 15.8752 -1.7818 4.3292 16.6240 -19.4883 -26.5821 4.8897 87.5741 86.7047 0.2904 43.8838 63.4283 15.8607 50.3956 -42.5269 -42.1786 75.7738 -62.8942 -78.0000 57.0000 0.0000 62.0000 96.0000 61.0000 29.0000 -81.0000 96.0000 36.0000 58.0000 99.0000 -42.0000 -58.0000 -13.0000 96.0000 50.0000 22.0000 83.0000 -44.0000 53.9830 1.0463 54.3830 -32.9111 -11.9028 55.6233 -68.1914 38.6846 38.8623 13.7013 6.3094 12.5955 52.1304 59.0825 18.5868 -42.2442 -16.0556 69.1222 -9.9499 76.9228 -2.8615 -41.5226 48.4264 34.8243 -20.5292 47.1397 -11.8949 71.4613 74.1989 63.8528 54.0306 86.4654 24.0615 35.2181 31.4306 59.1437 -28.9602 26.5596 -36.1387 64.3739 32.6401 -24.9877 -0.5931 86.9925 44.2792 -60.9563 64.5895 -43.0125 43.9237 , 74.2829
elapsed time, 38.0000s

8, 982.3464, 56.5443 -57.8155 -19.7228 15.8752 -1.7818 4.3292 16.6240 -19.4883 -26.5821 4.8897 87.5741 86.7047 0.2904 43.8838 63.4283 15.8607 50.3956 -42.5269 -42.1786 75.7738 -62.8942 -78.0000 57.0000 0.0000 62.0000 96.0000 61.0000 29.0000 -81.0000 96.0000 36.0000 58.0000 99.0000 -42.0000 -58.0000 -13.0000 96.0000 50.0000 22.0000 83.0000 -44.0000 53.9830 1.0463 54.3830 -32.9111 -11.9028 55.6233 -68.1914 38.6846 38.8623 13.7013 6.3094 12.5955 52.1304 59.0825 18.5868 -42.2442 -16.0556 69.1222 -9.9499 76.9228 -2.8615 -41.5226 48.4264 34.8243 -20.5292 47.1397 -11.8949 71.4613 74.1989 63.8528 54.0306 86.4654 24.0615 35.2181 31.4306 59.1437 -28.9602 26.5596 -36.1387 64.3739 32.6401 -24.9877 -0.5931 86.9925 44.2792 -60.9563 64.5895 -43.0125 43.9237 , 74.2829
elapsed time, 44.0000s

